date,item_id,item_name,quantity_sold,price,cost,temperature,humidity,rainfall,feels_like_temp,is_holiday_x,is_exam_week,is_festival,student_count,staff_available,canteen_capacity,event_today,hostel_open,is_holiday_y,is_exam_period,day_of_week,month,day_of_year,week_of_year,is_weekend,sales_lag_1,sales_lag_7,sales_3day_avg,sales_same_day_prev_week,estimated_waste,waste_lag_1,revenue,total_cost,profit,item_popularity_rank,is_monsoon,is_winter,is_summer,temp_humidity_interaction,rain_temp_interaction,student_weekend_interaction,item_id_encoded
2024-06-04,tea_biscuit,Tea Biscuit,201,15,5,25.3,90.4,21.9,26.3,0,0,0,74,6,320,0,0,0,0,1,6,156,23,0,124.0,234.0,135.0,234.0,29.69699120960329,8.567376249021928,3015,1005,2010,2.0,1,0,0,22.8712,321.92999999999995,0,7
2024-06-05,tea_biscuit,Tea Biscuit,188,15,5,26.4,82.9,22.3,26.7,0,0,0,77,6,320,0,0,0,0,2,6,157,23,0,201.0,201.0,171.0,201.0,26.086249716986615,29.69699120960329,2820,940,1880,2.0,1,0,0,21.8856,303.28000000000003,0,7
2024-06-06,tea_biscuit,Tea Biscuit,186,15,5,32.0,85.9,8.4,34.6,0,0,0,83,5,320,0,0,0,0,3,6,158,23,0,188.0,119.0,191.66666666666666,119.0,23.06803938398718,26.086249716986615,2790,930,1860,2.0,1,0,0,27.488000000000003,67.2,0,7
2024-06-07,tea_biscuit,Tea Biscuit,73,15,5,25.9,98.0,0.0,29.7,0,0,0,72,6,320,0,0,0,0,4,6,159,23,0,186.0,214.0,149.0,214.0,6.691389160358144,23.06803938398718,1095,365,730,2.0,1,0,0,25.381999999999998,0.0,0,7
2024-06-08,tea_biscuit,Tea Biscuit,62,15,5,26.3,76.3,5.4,27.9,0,0,0,31,3,320,0,0,0,0,5,6,160,23,1,73.0,89.0,107.0,89.0,7.475290160831303,6.691389160358144,930,310,620,2.0,1,0,0,20.0669,73.98,31,7
2024-06-09,tea_biscuit,Tea Biscuit,75,15,5,30.6,77.7,0.0,32.4,0,0,0,18,4,320,0,0,0,0,6,6,161,23,1,62.0,80.0,70.0,80.0,7.140131611207152,7.475290160831303,1125,375,750,2.0,1,0,0,23.776200000000003,0.0,18,7
2024-06-10,tea_biscuit,Tea Biscuit,88,15,5,23.0,77.6,5.5,24.8,0,0,0,83,6,320,0,0,0,0,0,6,162,24,0,75.0,124.0,75.0,124.0,10.586864688664631,7.140131611207152,1320,440,880,2.0,1,0,0,17.848,93.5,0,7
2024-06-11,tea_biscuit,Tea Biscuit,101,15,5,17.7,79.1,0.0,19.6,0,0,0,81,5,320,0,0,0,0,1,6,163,24,0,88.0,201.0,88.0,201.0,10.352289063287461,10.586864688664631,1515,505,1010,2.0,1,0,0,14.0007,0.0,0,7
2024-06-12,tea_biscuit,Tea Biscuit,152,15,5,28.6,65.6,18.0,27.2,0,0,0,90,5,320,0,0,0,0,2,6,164,24,0,101.0,188.0,113.66666666666667,188.0,10.190937789968668,10.352289063287461,2280,760,1520,2.0,1,0,0,18.761599999999998,205.2,0,7
2024-06-13,tea_biscuit,Tea Biscuit,74,15,5,27.4,85.5,0.0,30.0,0,0,0,111,5,320,0,0,0,0,3,6,165,24,0,152.0,186.0,109.0,186.0,9.182533245823937,10.190937789968668,1110,370,740,2.0,1,0,0,23.427,0.0,0,7
2024-06-14,tea_biscuit,Tea Biscuit,72,15,5,34.9,60.4,28.3,33.0,0,0,0,66,7,320,0,0,0,0,4,6,166,24,0,74.0,73.0,99.33333333333333,73.0,5.957426841059472,9.182533245823937,1080,360,720,2.0,1,0,0,21.0796,144.33000000000004,0,7
2024-06-15,tea_biscuit,Tea Biscuit,37,15,5,27.9,79.0,0.0,29.8,0,0,0,62,4,320,0,0,0,0,5,6,167,24,1,72.0,62.0,61.0,62.0,4.4344275646588445,5.957426841059472,555,185,370,2.0,1,0,0,22.041,0.0,62,7
2024-06-16,tea_biscuit,Tea Biscuit,76,15,5,28.3,85.9,0.0,30.9,0,0,0,29,3,320,0,0,0,0,6,6,168,24,1,37.0,75.0,61.666666666666664,75.0,8.3019528144232,4.4344275646588445,1140,380,760,2.0,1,0,0,24.309700000000003,0.0,29,7
2024-06-17,tea_biscuit,Tea Biscuit,134,15,5,30.2,84.4,0.0,32.7,0,0,0,55,5,320,0,0,0,0,0,6,169,25,0,76.0,88.0,82.33333333333333,88.0,16.38894098651324,8.3019528144232,2010,670,1340,2.0,1,0,0,25.4888,0.0,0,7
2024-06-18,tea_biscuit,Tea Biscuit,159,15,5,32.4,88.4,9.2,35.2,0,0,0,134,6,320,0,0,0,0,1,6,170,25,0,134.0,101.0,123.0,101.0,21.590759658942083,16.38894098651324,2385,795,1590,2.0,1,0,0,28.641599999999997,69.92,0,7
2024-06-19,tea_biscuit,Tea Biscuit,172,15,5,26.6,100.0,0.0,30.6,0,0,0,73,5,320,0,0,0,0,2,6,171,25,0,159.0,152.0,155.0,152.0,20.16800295530722,21.590759658942083,2580,860,1720,2.0,1,0,0,26.6,0.0,0,7
2024-06-20,tea_biscuit,Tea Biscuit,114,15,5,18.3,78.3,28.9,18.1,0,0,0,121,7,450,1,0,0,0,3,6,172,25,0,172.0,74.0,148.33333333333334,74.0,15.36500393365926,20.16800295530722,1710,570,1140,2.0,1,0,0,14.3289,627.13,0,7
2024-06-21,tea_biscuit,Tea Biscuit,111,15,5,31.7,100.0,0.0,35.7,0,0,0,86,7,320,0,0,0,0,4,6,173,25,0,114.0,72.0,132.33333333333334,72.0,13.629901978517232,15.36500393365926,1665,555,1110,2.0,1,0,0,31.7,0.0,0,7
2024-06-22,tea_biscuit,Tea Biscuit,71,15,5,21.5,72.0,0.0,22.7,0,0,0,47,2,320,0,0,0,0,5,6,174,25,1,111.0,37.0,98.66666666666667,37.0,7.946317091601568,13.629901978517232,1065,355,710,2.0,1,0,0,15.48,0.0,47,7
2024-06-23,tea_biscuit,Tea Biscuit,27,15,5,25.8,93.9,44.2,27.2,0,0,0,42,3,320,0,0,0,0,6,6,175,25,1,71.0,76.0,69.66666666666667,76.0,2.9365454171853,7.946317091601568,405,135,270,2.0,1,0,0,24.226200000000002,627.64,42,7
2024-06-24,tea_biscuit,Tea Biscuit,170,15,5,26.5,63.3,25.9,24.8,0,0,0,63,5,320,0,0,0,0,0,6,176,26,0,27.0,134.0,89.33333333333333,134.0,23.612731306763482,2.9365454171853,2550,850,1700,2.0,1,0,0,16.7745,349.65,0,7
2024-06-25,tea_biscuit,Tea Biscuit,205,15,5,22.5,98.4,36.9,24.3,0,0,0,79,6,320,0,0,0,0,1,6,177,26,0,170.0,159.0,134.0,159.0,30.4367341108104,23.612731306763482,3075,1025,2050,2.0,1,0,0,22.14,645.75,0,7
2024-06-26,tea_biscuit,Tea Biscuit,164,15,5,29.2,76.0,6.3,30.8,0,0,0,69,7,320,0,0,0,0,2,6,178,26,0,205.0,172.0,179.66666666666666,172.0,23.144561932504224,30.4367341108104,2460,820,1640,2.0,1,0,0,22.191999999999997,68.04,0,7
2024-06-27,tea_biscuit,Tea Biscuit,106,15,5,28.6,79.0,0.0,30.5,0,0,0,102,7,320,0,0,0,0,3,6,179,26,0,164.0,114.0,158.33333333333334,114.0,14.801557708917368,23.144561932504224,1590,530,1060,2.0,1,0,0,22.594,0.0,0,7
2024-06-28,tea_biscuit,Tea Biscuit,178,15,5,30.5,84.4,1.2,32.9,0,0,0,79,6,320,0,0,0,0,4,6,180,26,0,106.0,111.0,149.33333333333334,111.0,21.132208558433852,14.801557708917368,2670,890,1780,2.0,1,0,0,25.742000000000004,11.4,0,7
2024-06-29,tea_biscuit,Tea Biscuit,62,15,5,25.0,84.5,0.0,27.4,0,0,0,62,3,320,0,0,0,0,5,6,181,26,1,178.0,71.0,115.33333333333333,71.0,6.072218694012058,21.132208558433852,930,310,620,2.0,1,0,0,21.125,0.0,62,7
2024-06-30,tea_biscuit,Tea Biscuit,93,15,5,17.9,100.0,0.0,21.9,0,0,0,10,2,320,0,0,0,0,6,6,182,26,1,62.0,27.0,111.0,27.0,7.316081773569341,6.072218694012058,1395,465,930,2.0,1,0,0,17.9,0.0,10,7
2024-07-01,tea_biscuit,Tea Biscuit,90,15,5,24.6,71.4,0.0,25.7,0,0,0,96,6,320,0,0,0,0,0,7,183,27,0,93.0,170.0,81.66666666666667,170.0,9.307205608739713,7.316081773569341,1350,450,900,2.0,1,0,0,17.564400000000003,0.0,0,7
2024-07-02,tea_biscuit,Tea Biscuit,172,15,5,29.9,72.0,22.7,29.1,0,0,0,80,7,320,0,0,0,0,1,7,184,27,0,90.0,205.0,118.33333333333333,205.0,24.888201494685717,9.307205608739713,2580,860,1720,2.0,1,0,0,21.528,229.27000000000004,0,7
2024-07-03,tea_biscuit,Tea Biscuit,141,15,5,28.2,93.0,0.0,31.5,0,0,0,80,6,320,0,0,0,0,2,7,185,27,0,172.0,164.0,134.33333333333334,164.0,8.451746353977187,24.888201494685717,2115,705,1410,2.0,1,0,0,26.226,0.0,0,7
2024-07-04,tea_biscuit,Tea Biscuit,274,15,5,31.3,85.3,0.0,33.8,0,0,0,107,6,320,0,0,0,0,3,7,186,27,0,141.0,106.0,195.66666666666666,106.0,40.99260988893743,8.451746353977187,4110,1370,2740,2.0,1,0,0,26.6989,0.0,0,7
2024-07-05,tea_biscuit,Tea Biscuit,278,15,5,26.4,73.1,41.3,25.7,0,0,0,48,7,320,0,0,0,0,4,7,187,27,0,274.0,178.0,231.0,178.0,19.37637902415434,40.99260988893743,4170,1390,2780,2.0,1,0,0,19.298399999999997,561.6800000000001,0,7
2024-07-06,tea_biscuit,Tea Biscuit,95,15,5,28.6,95.8,0.0,32.2,0,0,0,10,3,320,0,0,0,0,5,7,188,27,1,278.0,62.0,215.66666666666666,62.0,13.955258509506809,19.37637902415434,1425,475,950,2.0,1,0,0,27.3988,0.0,10,7
2024-07-07,tea_biscuit,Tea Biscuit,99,15,5,29.5,76.1,0.0,31.1,0,0,0,69,2,320,0,0,0,0,6,7,189,27,1,95.0,93.0,157.33333333333334,93.0,13.269378070210502,13.955258509506809,1485,495,990,2.0,1,0,0,22.449499999999997,0.0,69,7
2024-07-08,tea_biscuit,Tea Biscuit,106,15,5,22.3,83.0,0.1,24.6,0,0,0,68,6,320,0,0,0,0,0,7,190,28,0,99.0,90.0,100.0,90.0,8.04958105141297,13.269378070210502,1590,530,1060,2.0,1,0,0,18.509,1.77,0,7
2024-07-09,tea_biscuit,Tea Biscuit,84,15,5,28.8,87.0,12.7,29.5,0,0,0,58,6,320,0,0,0,0,1,7,191,28,0,106.0,172.0,96.33333333333333,172.0,5.092216358415463,8.04958105141297,1260,420,840,2.0,1,0,0,25.055999999999997,142.23999999999998,0,7
2024-07-10,tea_biscuit,Tea Biscuit,250,15,5,27.0,76.5,0.0,28.6,0,0,0,90,6,320,0,0,0,0,2,7,192,28,0,84.0,141.0,146.66666666666666,141.0,28.40200487686452,5.092216358415463,3750,1250,2500,2.0,1,0,0,20.655,0.0,0,7
2024-07-11,tea_biscuit,Tea Biscuit,137,15,5,26.0,85.9,0.0,28.5,0,0,0,83,6,320,0,0,0,0,3,7,193,28,0,250.0,274.0,157.0,274.0,19.21081567744116,28.40200487686452,2055,685,1370,2.0,1,0,0,22.334,0.0,0,7
2024-07-12,tea_biscuit,Tea Biscuit,221,15,5,26.8,75.1,0.0,28.3,0,0,0,91,6,320,0,0,0,0,4,7,194,28,0,137.0,278.0,202.66666666666666,278.0,25.49457901540994,19.21081567744116,3315,1105,2210,2.0,1,0,0,20.1268,0.0,0,7
2024-07-13,tea_biscuit,Tea Biscuit,93,15,5,25.1,76.5,0.0,26.8,0,0,0,31,2,320,0,0,0,0,5,7,195,28,1,221.0,95.0,150.33333333333334,95.0,8.421938245715523,25.49457901540994,1395,465,930,2.0,1,0,0,19.2015,0.0,31,7
2024-07-14,tea_biscuit,Tea Biscuit,99,15,5,38.3,92.1,0.0,41.6,0,0,0,28,2,320,0,0,0,0,6,7,196,28,1,93.0,99.0,137.66666666666666,99.0,12.334904025442254,8.421938245715523,1485,495,990,2.0,1,0,0,35.2743,0.0,28,7
2024-07-15,tea_biscuit,Tea Biscuit,189,15,5,30.9,76.7,2.6,32.5,0,0,0,90,7,320,0,0,0,0,0,7,197,29,0,99.0,106.0,127.0,106.0,26.388594616578818,12.334904025442254,2835,945,1890,2.0,1,0,0,23.700300000000002,23.660000000000004,0,7
2024-07-16,tea_biscuit,Tea Biscuit,173,15,5,24.0,64.7,0.0,24.4,0,0,0,93,7,320,0,0,0,0,1,7,198,29,0,189.0,84.0,153.66666666666666,84.0,21.035206549588523,26.388594616578818,2595,865,1730,2.0,1,0,0,15.528000000000002,0.0,0,7
2024-07-17,tea_biscuit,Tea Biscuit,192,15,5,33.8,84.9,0.0,36.3,0,0,0,80,6,320,0,0,0,0,2,7,199,29,0,173.0,250.0,184.66666666666666,250.0,10.037303591912009,21.035206549588523,2880,960,1920,2.0,1,0,0,28.696199999999997,0.0,0,7
2024-07-18,tea_biscuit,Tea Biscuit,188,15,5,29.3,100.0,0.0,33.3,0,0,0,81,6,320,0,0,0,0,3,7,200,29,0,192.0,137.0,184.33333333333334,137.0,10.843537686974816,10.037303591912009,2820,940,1880,2.0,1,0,0,29.3,0.0,0,7
2024-07-19,tea_biscuit,Tea Biscuit,88,15,5,26.8,100.0,12.6,28.8,0,0,0,52,5,320,0,0,0,0,4,7,201,29,0,188.0,221.0,156.0,221.0,11.273503090961029,10.843537686974816,1320,440,880,2.0,1,0,0,26.8,166.32,0,7
2024-07-20,tea_biscuit,Tea Biscuit,97,15,5,33.9,92.8,9.7,37.2,0,0,0,27,4,320,0,0,0,0,5,7,202,29,1,88.0,93.0,124.33333333333333,93.0,6.843166029278679,11.273503090961029,1455,485,970,2.0,1,0,0,31.459199999999996,59.17000000000001,27,7
2024-07-21,tea_biscuit,Tea Biscuit,102,15,5,28.4,79.7,0.0,30.4,0,0,0,10,2,320,0,0,0,0,6,7,203,29,1,97.0,99.0,95.66666666666667,99.0,6.174843452461918,6.843166029278679,1530,510,1020,2.0,1,0,0,22.6348,0.0,10,7
2024-07-22,tea_biscuit,Tea Biscuit,160,15,5,28.7,91.2,16.3,29.9,0,0,0,84,6,320,0,0,0,0,0,7,204,30,0,102.0,189.0,119.66666666666667,189.0,10.284461304346312,6.174843452461918,2400,800,1600,2.0,1,0,0,26.174400000000002,184.19000000000003,0,7
2024-07-23,tea_biscuit,Tea Biscuit,167,15,5,27.7,100.0,0.0,31.7,0,0,0,85,6,320,0,0,0,0,1,7,205,30,0,160.0,173.0,143.0,173.0,16.03884441950207,10.284461304346312,2505,835,1670,2.0,1,0,0,27.7,0.0,0,7
2024-07-24,tea_biscuit,Tea Biscuit,106,15,5,26.8,83.8,0.5,29.2,0,0,0,131,5,320,0,0,0,0,2,7,206,30,0,167.0,192.0,144.33333333333334,192.0,7.291733773252426,16.03884441950207,1590,530,1060,2.0,1,0,0,22.4584,6.6,0,7
2024-07-25,tea_biscuit,Tea Biscuit,138,15,5,27.7,65.8,0.0,28.3,0,0,0,133,5,450,1,0,0,0,3,7,207,30,0,106.0,188.0,137.0,188.0,15.882591803664921,7.291733773252426,2070,690,1380,2.0,1,0,0,18.226599999999998,0.0,0,7
2024-07-26,tea_biscuit,Tea Biscuit,245,15,5,26.5,97.9,10.8,28.3,0,0,0,103,6,320,0,0,0,0,4,7,208,30,0,138.0,88.0,163.0,88.0,18.10573142597776,15.882591803664921,3675,1225,2450,2.0,1,0,0,25.943500000000004,145.8,0,7
2024-07-27,tea_biscuit,Tea Biscuit,77,15,5,32.1,97.9,21.4,33.9,0,0,0,53,3,320,0,0,0,0,5,7,209,30,1,245.0,97.0,153.33333333333334,97.0,10.575082328916237,18.10573142597776,1155,385,770,2.0,1,0,0,31.425900000000002,169.05999999999995,53,7
2024-07-28,tea_biscuit,Tea Biscuit,102,15,5,24.5,87.8,0.5,27.2,0,0,0,60,3,320,0,0,0,0,6,7,210,30,1,77.0,102.0,141.33333333333334,102.0,8.537563411712977,10.575082328916237,1530,510,1020,2.0,1,0,0,21.511,7.75,60,7
2024-07-29,tea_biscuit,Tea Biscuit,240,15,5,34.6,78.3,0.0,36.5,0,0,0,126,6,320,0,0,0,0,0,7,211,31,0,102.0,160.0,139.66666666666666,160.0,24.13979616520318,8.537563411712977,3600,1200,2400,2.0,1,0,0,27.0918,0.0,0,7
2024-07-30,tea_biscuit,Tea Biscuit,196,15,5,30.0,84.5,23.1,30.5,0,0,0,74,5,320,0,0,0,0,1,7,212,31,0,240.0,167.0,179.33333333333334,167.0,19.77823878394005,24.13979616520318,2940,980,1960,2.0,1,0,0,25.35,231.0,0,7
2024-07-31,tea_biscuit,Tea Biscuit,236,15,5,25.6,85.6,4.6,28.2,0,0,0,91,7,320,0,0,0,0,2,7,213,31,0,196.0,106.0,224.0,106.0,17.93703656661801,19.77823878394005,3540,1180,2360,2.0,1,0,0,21.913600000000002,66.24,0,7
2024-08-01,tea_biscuit,Tea Biscuit,138,15,5,24.7,87.4,0.0,27.5,0,0,0,270,7,320,0,1,0,0,3,8,214,31,0,236.0,138.0,190.0,138.0,8.349305792136276,17.93703656661801,2070,690,1380,2.0,1,0,0,21.5878,0.0,0,7
2024-08-02,tea_biscuit,Tea Biscuit,155,15,5,28.2,80.8,0.0,30.3,0,0,0,292,5,320,0,1,0,0,4,8,215,31,0,138.0,245.0,176.33333333333334,245.0,20.87786529249299,8.349305792136276,2325,775,1550,2.0,1,0,0,22.7856,0.0,0,7
2024-08-03,tea_biscuit,Tea Biscuit,16,15,5,27.3,86.0,0.0,29.9,0,0,0,116,4,320,0,1,0,0,5,8,216,31,1,155.0,77.0,103.0,77.0,1.9946375094578013,20.87786529249299,240,80,160,2.0,1,0,0,23.478,0.0,116,7
2024-08-04,tea_biscuit,Tea Biscuit,115,15,5,29.0,75.1,3.2,30.5,0,0,0,164,4,320,0,1,0,0,6,8,217,31,1,16.0,102.0,95.33333333333333,102.0,11.582454715063157,1.9946375094578013,1725,575,1150,2.0,1,0,0,21.778999999999996,35.2,164,7
2024-08-05,tea_biscuit,Tea Biscuit,250,15,5,29.1,77.3,9.2,30.8,0,0,0,279,5,320,0,1,0,0,0,8,218,32,0,115.0,240.0,127.0,240.0,28.743210215092255,11.582454715063157,3750,1250,2500,2.0,1,0,0,22.4943,100.27999999999997,0,7
2024-08-06,tea_biscuit,Tea Biscuit,180,15,5,30.3,73.2,35.8,29.6,0,0,0,286,7,320,0,1,0,0,1,8,219,32,0,250.0,196.0,181.66666666666666,196.0,12.235138892322103,28.743210215092255,2700,900,1800,2.0,1,0,0,22.1796,347.25999999999993,0,7
2024-08-07,tea_biscuit,Tea Biscuit,131,15,5,26.5,85.9,29.8,27.1,0,0,0,255,7,320,0,1,0,0,2,8,220,32,0,180.0,236.0,187.0,236.0,13.717574297900201,12.235138892322103,1965,655,1310,2.0,1,0,0,22.763500000000004,402.3,0,7
2024-08-08,tea_biscuit,Tea Biscuit,40,15,5,27.8,100.0,0.0,31.8,0,0,0,296,7,320,0,1,0,0,3,8,221,32,0,131.0,138.0,117.0,138.0,4.391557150237528,13.717574297900201,600,200,400,2.0,1,0,0,27.8,0.0,0,7
2024-08-09,tea_biscuit,Tea Biscuit,148,15,5,27.6,70.9,0.4,28.7,0,0,0,281,5,320,0,1,0,0,4,8,222,32,0,40.0,155.0,106.33333333333333,155.0,13.258812006934198,4.391557150237528,2220,740,1480,2.0,1,0,0,19.5684,4.96,0,7
2024-08-10,tea_biscuit,Tea Biscuit,70,15,5,30.1,85.2,0.0,32.7,0,0,0,123,4,320,0,1,0,0,5,8,223,32,1,148.0,16.0,86.0,16.0,3.8028188099692954,13.258812006934198,1050,350,700,2.0,1,0,0,25.6452,0.0,123,7
2024-08-11,tea_biscuit,Tea Biscuit,131,15,5,27.1,90.4,12.2,28.1,0,0,0,118,3,320,0,1,0,0,6,8,224,32,1,70.0,115.0,116.33333333333333,115.0,19.290133400377755,3.8028188099692954,1965,655,1310,2.0,1,0,0,24.4984,157.37999999999997,118,7
2024-08-12,tea_biscuit,Tea Biscuit,113,15,5,20.4,91.3,3.0,23.6,0,0,0,287,6,320,0,1,0,0,0,8,225,33,0,131.0,250.0,104.66666666666667,250.0,12.221410715182643,19.290133400377755,1695,565,1130,2.0,1,0,0,18.625199999999996,58.800000000000004,0,7
2024-08-13,tea_biscuit,Tea Biscuit,176,15,5,31.1,63.3,15.4,29.4,0,0,0,302,5,320,0,1,0,0,1,8,226,33,0,113.0,180.0,140.0,180.0,20.471929819334697,12.221410715182643,2640,880,1760,2.0,1,0,0,19.686300000000003,137.05999999999997,0,7
2024-08-14,tea_biscuit,Tea Biscuit,177,15,5,27.6,100.0,4.0,31.6,0,0,0,286,6,320,0,1,0,0,2,8,227,33,0,176.0,131.0,155.33333333333334,131.0,21.111216699803904,20.471929819334697,2655,885,1770,2.0,1,0,0,27.6,49.599999999999994,0,7
2024-08-15,tea_biscuit,Tea Biscuit,187,15,5,24.7,75.1,1.8,26.2,1,0,0,10,3,320,0,0,1,0,3,8,228,33,0,177.0,40.0,180.0,40.0,22.414716629272974,21.111216699803904,2805,935,1870,2.0,1,0,0,18.549699999999998,27.540000000000003,0,7
2024-08-16,tea_biscuit,Tea Biscuit,266,15,5,23.4,85.2,2.0,25.9,0,0,0,259,5,320,0,1,0,0,4,8,229,33,0,187.0,148.0,210.0,148.0,28.747577400856386,22.414716629272974,3990,1330,2660,2.0,1,0,0,19.936799999999998,33.2,0,7
2024-08-17,tea_biscuit,Tea Biscuit,104,15,5,31.8,84.0,72.1,32.2,0,0,0,135,3,320,0,1,0,0,5,8,230,33,1,266.0,70.0,185.66666666666666,70.0,13.981134538823987,28.747577400856386,1560,520,1040,2.0,1,0,0,26.712000000000003,591.2199999999999,135,7
2024-08-18,tea_biscuit,Tea Biscuit,66,15,5,30.7,83.8,3.0,33.1,0,0,0,149,3,320,0,1,0,0,6,8,231,33,1,104.0,131.0,145.33333333333334,131.0,7.027477177281945,13.981134538823987,990,330,660,2.0,1,0,0,25.726599999999998,27.900000000000002,149,7
2024-08-19,tea_biscuit,Tea Biscuit,84,15,5,37.8,88.0,18.7,38.6,0,0,0,284,5,320,0,1,0,0,0,8,232,34,0,66.0,113.0,84.66666666666667,113.0,11.407451348811545,7.027477177281945,1260,420,840,2.0,1,0,0,33.263999999999996,41.14000000000005,0,7
2024-08-20,tea_biscuit,Tea Biscuit,214,15,5,24.7,78.2,15.2,24.5,0,0,0,284,5,320,0,1,0,0,1,8,233,34,0,84.0,176.0,121.33333333333333,176.0,19.412028815963925,11.407451348811545,3210,1070,2140,2.0,1,0,0,19.3154,232.56,0,7
2024-08-21,tea_biscuit,Tea Biscuit,240,15,5,28.8,84.6,3.0,31.2,0,0,0,299,5,320,0,1,0,0,2,8,234,34,0,214.0,177.0,179.33333333333334,177.0,23.700841368761218,19.412028815963925,3600,1200,2400,2.0,1,0,0,24.3648,33.599999999999994,0,7
2024-08-22,tea_biscuit,Tea Biscuit,200,15,5,29.7,84.3,0.0,32.1,0,0,0,281,7,320,0,1,0,0,3,8,235,34,0,240.0,187.0,218.0,187.0,20.309204193922923,23.700841368761218,3000,1000,2000,2.0,1,0,0,25.0371,0.0,0,7
2024-08-23,tea_biscuit,Tea Biscuit,255,15,5,28.0,82.3,1.1,30.2,0,0,0,263,7,320,0,1,0,0,4,8,236,34,0,200.0,266.0,231.66666666666666,266.0,13.859485548555151,20.309204193922923,3825,1275,2550,2.0,1,0,0,23.044,13.200000000000001,0,7
2024-08-24,tea_biscuit,Tea Biscuit,111,15,5,25.0,82.9,0.0,27.2,0,0,0,108,4,320,0,1,0,0,5,8,237,34,1,255.0,104.0,188.66666666666666,104.0,6.172831908113653,13.859485548555151,1665,555,1110,2.0,1,0,0,20.725,0.0,108,7
2024-08-25,tea_biscuit,Tea Biscuit,73,15,5,26.7,90.8,0.0,29.8,0,0,0,98,3,320,0,1,0,0,6,8,238,34,1,111.0,66.0,146.33333333333334,66.0,10.73186156213247,6.172831908113653,1095,365,730,2.0,1,0,0,24.243599999999997,0.0,98,7
2024-08-26,tea_biscuit,Tea Biscuit,179,15,5,29.4,84.9,9.8,31.8,0,0,0,307,6,320,0,1,0,0,0,8,239,35,0,73.0,84.0,121.0,84.0,11.240580897059655,10.73186156213247,2685,895,1790,2.0,1,0,0,24.9606,103.88000000000002,0,7
2024-08-27,tea_biscuit,Tea Biscuit,154,15,5,35.1,66.8,10.7,33.8,0,0,0,248,6,320,0,1,0,0,1,8,240,35,0,179.0,214.0,135.33333333333334,214.0,9.889827131284603,11.240580897059655,2310,770,1540,2.0,1,0,0,23.4468,52.42999999999998,0,7
2024-08-28,tea_biscuit,Tea Biscuit,126,15,5,30.2,91.4,14.5,31.4,0,0,0,272,7,320,0,1,0,0,2,8,241,35,0,154.0,240.0,153.0,240.0,14.905006228891198,9.889827131284603,1890,630,1260,2.0,1,0,0,27.602800000000002,142.10000000000002,0,7
2024-08-29,tea_biscuit,Tea Biscuit,150,15,5,28.2,81.1,0.2,30.3,0,0,0,294,6,320,0,1,0,0,3,8,242,35,0,126.0,200.0,143.33333333333334,200.0,20.177834853423573,14.905006228891198,2250,750,1500,2.0,1,0,0,22.8702,2.3600000000000003,0,7
2024-08-30,tea_biscuit,Tea Biscuit,45,15,5,26.6,93.8,0.0,29.9,0,0,0,11,1,320,0,0,1,0,4,8,243,35,0,150.0,255.0,107.0,255.0,2.399803370176051,20.177834853423573,675,225,450,2.0,1,0,0,24.9508,0.0,0,7
2024-08-31,tea_biscuit,Tea Biscuit,22,15,5,28.0,81.9,16.0,28.2,0,0,0,126,3,320,0,1,0,0,5,8,244,35,1,45.0,111.0,72.33333333333333,111.0,1.36665955352218,2.399803370176051,330,110,220,2.0,1,0,0,22.932000000000002,192.0,126,7
2024-09-01,tea_biscuit,Tea Biscuit,31,15,5,28.0,65.6,24.5,26.5,0,0,0,122,4,320,0,1,0,0,6,9,245,35,1,22.0,73.0,32.666666666666664,73.0,2.7980585810404826,1.36665955352218,465,155,310,2.0,1,0,0,18.368,294.0,122,7
2024-09-02,tea_biscuit,Tea Biscuit,169,15,5,26.2,82.7,3.5,28.4,0,0,0,239,5,320,0,1,0,0,0,9,246,36,0,31.0,179.0,74.0,179.0,14.76772149504229,2.7980585810404826,2535,845,1690,2.0,1,0,0,21.6674,48.300000000000004,0,7
2024-09-03,tea_biscuit,Tea Biscuit,230,15,5,28.7,87.9,28.9,29.5,0,0,0,299,5,320,0,1,0,0,1,9,247,36,0,169.0,154.0,143.33333333333334,154.0,13.701052605534159,14.76772149504229,3450,1150,2300,2.0,1,0,0,25.2273,326.57,0,7
2024-09-04,tea_biscuit,Tea Biscuit,159,15,5,29.3,80.4,0.0,31.3,0,0,0,271,5,320,0,1,0,0,2,9,248,36,0,230.0,126.0,186.0,126.0,21.562452781690922,13.701052605534159,2385,795,1590,2.0,1,0,0,23.5572,0.0,0,7
2024-09-05,tea_biscuit,Tea Biscuit,70,15,5,23.7,81.7,3.4,25.8,0,0,0,292,5,320,0,1,0,0,3,9,249,36,0,159.0,150.0,153.0,150.0,9.621767093201042,21.562452781690922,1050,350,700,2.0,1,0,0,19.3629,55.42,0,7
2024-09-06,tea_biscuit,Tea Biscuit,175,15,5,24.0,100.0,54.2,26.0,0,0,0,280,6,320,0,1,0,0,4,9,250,36,0,70.0,45.0,134.66666666666666,45.0,12.7453620045285,9.621767093201042,2625,875,1750,2.0,1,0,0,24.0,867.2,0,7
2024-09-07,tea_biscuit,Tea Biscuit,24,15,5,30.0,78.5,12.3,29.8,0,0,0,114,3,320,0,1,0,0,5,9,251,36,1,175.0,22.0,89.66666666666667,22.0,3.247337919614546,12.7453620045285,360,120,240,2.0,1,0,0,23.55,123.0,114,7
