date,item_id,item_name,quantity_sold
2024-07-16,luchi_aloo,Luchi Aloo,152
2024-07-16,ghugni,Ghugni,52
2024-07-16,maggi,Maggi,120
2024-07-16,tea_biscuit,Tea Biscuit,69
2024-07-16,chicken_roll,Chicken Roll,209
2024-07-16,egg_roll,Egg Roll,78
2024-07-16,veg_momo,Veg Momo,196
2024-07-16,ice_cream,Ice Cream,64
2024-07-17,veg_biryani,Veg Biryani,132
2024-07-17,fish_curry_rice,Fish Curry Rice,184
2024-07-17,luchi_aloo,Luchi Aloo,51
2024-07-17,ghugni,Ghugni,54
2024-07-17,maggi,Maggi,354
2024-07-17,tea_biscuit,Tea Biscuit,67
2024-07-17,chicken_roll,Chicken Roll,63
2024-07-17,egg_roll,Egg Roll,70
2024-07-17,veg_momo,Veg Momo,45
2024-07-17,ice_cream,Ice Cream,33
2024-07-18,veg_biryani,Veg Biryani,110
2024-07-18,fish_curry_rice,Fish Curry Rice,57
2024-07-18,luchi_aloo,Luchi Aloo,59
2024-07-18,ghugni,Ghugni,81
2024-07-18,maggi,Maggi,150
2024-07-18,tea_biscuit,Tea Biscuit,232
2024-07-18,chicken_roll,Chicken Roll,104
2024-07-18,egg_roll,Egg Roll,112
2024-07-18,veg_momo,Veg Momo,68
2024-07-18,ice_cream,Ice Cream,121
2024-07-19,veg_biryani,Veg Biryani,84
2024-07-19,fish_curry_rice,Fish Curry Rice,38
2024-07-19,luchi_aloo,Luchi Aloo,74
2024-07-19,ghugni,Ghugni,181
2024-07-19,maggi,Maggi,163
2024-07-19,tea_biscuit,Tea Biscuit,269
2024-07-19,chicken_roll,Chicken Roll,97
2024-07-19,egg_roll,Egg Roll,163
2024-07-19,veg_momo,Veg Momo,200
2024-07-19,ice_cream,Ice Cream,53
2024-07-20,veg_biryani,Veg Biryani,39
2024-07-20,fish_curry_rice,Fish Curry Rice,115
2024-07-20,luchi_aloo,Luchi Aloo,48
2024-07-20,ghugni,Ghugni,77
2024-07-20,maggi,Maggi,119
2024-07-20,tea_biscuit,Tea Biscuit,110
2024-07-20,chicken_roll,Chicken Roll,64
2024-07-20,egg_roll,Egg Roll,48
2024-07-20,veg_momo,Veg Momo,78
2024-07-20,ice_cream,Ice Cream,1
2024-07-21,veg_biryani,Veg Biryani,17
2024-07-21,fish_curry_rice,Fish Curry Rice,30
2024-07-21,luchi_aloo,Luchi Aloo,45
2024-07-21,ghugni,Ghugni,39
2024-07-21,maggi,Maggi,63
2024-07-21,tea_biscuit,Tea Biscuit,45
2024-07-21,chicken_roll,Chicken Roll,94
2024-07-21,egg_roll,Egg Roll,0
2024-07-21,veg_momo,Veg Momo,2
2024-07-21,ice_cream,Ice Cream,18
2024-07-22,veg_biryani,Veg Biryani,202
2024-07-22,fish_curry_rice,Fish Curry Rice,123
2024-07-22,luchi_aloo,Luchi Aloo,173
2024-07-22,ghugni,Ghugni,39
2024-07-22,maggi,Maggi,182
2024-07-22,tea_biscuit,Tea Biscuit,140
2024-07-22,chicken_roll,Chicken Roll,131
2024-07-22,egg_roll,Egg Roll,76
2024-07-22,veg_momo,Veg Momo,165
2024-07-22,ice_cream,Ice Cream,43
2024-07-23,veg_biryani,Veg Biryani,128
2024-07-23,fish_curry_rice,Fish Curry Rice,129
2024-07-23,luchi_aloo,Luchi Aloo,50
2024-07-23,ghugni,Ghugni,105
2024-07-23,maggi,Maggi,100
2024-07-23,tea_biscuit,Tea Biscuit,145
2024-07-23,chicken_roll,Chicken Roll,105
2024-07-23,egg_roll,Egg Roll,94
2024-07-23,veg_momo,Veg Momo,77
2024-07-23,ice_cream,Ice Cream,0
2024-07-24,veg_biryani,Veg Biryani,56
2024-07-24,fish_curry_rice,Fish Curry Rice,140
2024-07-24,luchi_aloo,Luchi Aloo,160
2024-07-24,ghugni,Ghugni,118
2024-07-24,maggi,Maggi,359
2024-07-24,tea_biscuit,Tea Biscuit,228
2024-07-24,chicken_roll,Chicken Roll,234
2024-07-24,egg_roll,Egg Roll,192
2024-07-24,veg_momo,Veg Momo,149
2024-07-24,ice_cream,Ice Cream,118
2024-07-25,veg_biryani,Veg Biryani,135
2024-07-25,fish_curry_rice,Fish Curry Rice,113
2024-07-25,luchi_aloo,Luchi Aloo,92
2024-07-25,ghugni,Ghugni,73
2024-07-25,maggi,Maggi,50
2024-07-25,tea_biscuit,Tea Biscuit,227
2024-07-25,chicken_roll,Chicken Roll,135
2024-07-25,egg_roll,Egg Roll,102
2024-07-25,veg_momo,Veg Momo,55
2024-07-25,ice_cream,Ice Cream,26
2024-07-26,veg_biryani,Veg Biryani,72
2024-07-26,fish_curry_rice,Fish Curry Rice,116
2024-07-26,luchi_aloo,Luchi Aloo,128
2024-07-26,ghugni,Ghugni,125
2024-07-26,maggi,Maggi,135
2024-07-26,tea_biscuit,Tea Biscuit,236
2024-07-26,chicken_roll,Chicken Roll,83
2024-07-26,egg_roll,Egg Roll,156
2024-07-26,veg_momo,Veg Momo,176
2024-07-26,ice_cream,Ice Cream,151
2024-07-27,veg_biryani,Veg Biryani,25
2024-07-27,fish_curry_rice,Fish Curry Rice,32
2024-07-27,luchi_aloo,Luchi Aloo,50
2024-07-27,ghugni,Ghugni,61
2024-07-27,maggi,Maggi,72
2024-07-27,tea_biscuit,Tea Biscuit,78
2024-07-27,chicken_roll,Chicken Roll,101
2024-07-27,egg_roll,Egg Roll,51
2024-07-27,veg_momo,Veg Momo,61
2024-07-27,ice_cream,Ice Cream,64
2024-07-28,veg_biryani,Veg Biryani,49
2024-07-28,fish_curry_rice,Fish Curry Rice,107
2024-07-28,luchi_aloo,Luchi Aloo,35
2024-07-28,ghugni,Ghugni,31
2024-07-28,maggi,Maggi,160
2024-07-28,tea_biscuit,Tea Biscuit,77
2024-07-28,chicken_roll,Chicken Roll,40
2024-07-28,egg_roll,Egg Roll,20
2024-07-28,veg_momo,Veg Momo,89
2024-07-28,ice_cream,Ice Cream,68
2024-07-29,veg_biryani,Veg Biryani,99
2024-07-29,fish_curry_rice,Fish Curry Rice,130
2024-07-29,luchi_aloo,Luchi Aloo,151
2024-07-29,ghugni,Ghugni,7
2024-07-29,maggi,Maggi,392
2024-07-29,tea_biscuit,Tea Biscuit,130
2024-07-29,chicken_roll,Chicken Roll,232
2024-07-29,egg_roll,Egg Roll,167
2024-07-29,veg_momo,Veg Momo,105
2024-07-29,ice_cream,Ice Cream,34
2024-07-30,veg_biryani,Veg Biryani,193
2024-07-30,fish_curry_rice,Fish Curry Rice,147
2024-07-30,luchi_aloo,Luchi Aloo,49
2024-07-30,ghugni,Ghugni,140
2024-07-30,maggi,Maggi,85
2024-07-30,tea_biscuit,Tea Biscuit,250
2024-07-30,chicken_roll,Chicken Roll,187
2024-07-30,egg_roll,Egg Roll,136
2024-07-30,veg_momo,Veg Momo,96
2024-07-30,ice_cream,Ice Cream,65
2024-07-31,veg_biryani,Veg Biryani,72
2024-07-31,fish_curry_rice,Fish Curry Rice,86
2024-07-31,luchi_aloo,Luchi Aloo,113
2024-07-31,ghugni,Ghugni,66
2024-07-31,maggi,Maggi,228
2024-07-31,tea_biscuit,Tea Biscuit,254
2024-07-31,chicken_roll,Chicken Roll,130
2024-07-31,egg_roll,Egg Roll,166
2024-07-31,veg_momo,Veg Momo,70
2024-07-31,ice_cream,Ice Cream,136
2024-08-01,veg_biryani,Veg Biryani,122
2024-08-01,fish_curry_rice,Fish Curry Rice,136
2024-08-01,luchi_aloo,Luchi Aloo,70
2024-08-01,ghugni,Ghugni,87
2024-08-01,maggi,Maggi,171
2024-08-01,tea_biscuit,Tea Biscuit,124
2024-08-01,chicken_roll,Chicken Roll,75
2024-08-01,egg_roll,Egg Roll,127
2024-08-01,veg_momo,Veg Momo,156
2024-08-01,ice_cream,Ice Cream,123
2024-08-02,veg_biryani,Veg Biryani,124
2024-08-02,fish_curry_rice,Fish Curry Rice,173
2024-08-02,luchi_aloo,Luchi Aloo,58
2024-08-02,ghugni,Ghugni,18
2024-08-02,maggi,Maggi,265
2024-08-02,tea_biscuit,Tea Biscuit,111
2024-08-02,chicken_roll,Chicken Roll,60
2024-08-02,egg_roll,Egg Roll,59
2024-08-02,veg_momo,Veg Momo,119
2024-08-02,ice_cream,Ice Cream,89
2024-08-03,veg_biryani,Veg Biryani,86
2024-08-03,fish_curry_rice,Fish Curry Rice,124
2024-08-03,luchi_aloo,Luchi Aloo,59
2024-08-03,ghugni,Ghugni,36
2024-08-03,maggi,Maggi,56
2024-08-03,tea_biscuit,Tea Biscuit,75
2024-08-03,chicken_roll,Chicken Roll,95
2024-08-03,egg_roll,Egg Roll,97
2024-08-03,veg_momo,Veg Momo,30
2024-08-03,ice_cream,Ice Cream,54
2024-08-04,veg_biryani,Veg Biryani,17
2024-08-04,fish_curry_rice,Fish Curry Rice,68
2024-08-04,luchi_aloo,Luchi Aloo,56
2024-08-04,ghugni,Ghugni,19
2024-08-04,maggi,Maggi,74
2024-08-04,tea_biscuit,Tea Biscuit,130
2024-08-04,chicken_roll,Chicken Roll,82
2024-08-04,egg_roll,Egg Roll,95
2024-08-04,veg_momo,Veg Momo,37
2024-08-04,ice_cream,Ice Cream,73
2024-08-05,veg_biryani,Veg Biryani,208
2024-08-05,fish_curry_rice,Fish Curry Rice,214
2024-08-05,luchi_aloo,Luchi Aloo,233
2024-08-05,ghugni,Ghugni,129
2024-08-05,maggi,Maggi,149
2024-08-05,tea_biscuit,Tea Biscuit,230
2024-08-05,chicken_roll,Chicken Roll,105
2024-08-05,egg_roll,Egg Roll,189
2024-08-05,veg_momo,Veg Momo,71
2024-08-05,ice_cream,Ice Cream,46
2024-08-06,veg_biryani,Veg Biryani,232
2024-08-06,fish_curry_rice,Fish Curry Rice,117
2024-08-06,luchi_aloo,Luchi Aloo,93
2024-08-06,ghugni,Ghugni,36
2024-08-06,maggi,Maggi,208
2024-08-06,tea_biscuit,Tea Biscuit,216
2024-08-06,chicken_roll,Chicken Roll,130
2024-08-06,egg_roll,Egg Roll,72
2024-08-06,veg_momo,Veg Momo,186
2024-08-06,ice_cream,Ice Cream,74
2024-08-07,veg_biryani,Veg Biryani,113
2024-08-07,fish_curry_rice,Fish Curry Rice,141
2024-08-07,luchi_aloo,Luchi Aloo,166
2024-08-07,ghugni,Ghugni,50
2024-08-07,maggi,Maggi,67
2024-08-07,tea_biscuit,Tea Biscuit,181
2024-08-07,chicken_roll,Chicken Roll,139
2024-08-07,egg_roll,Egg Roll,111
2024-08-07,veg_momo,Veg Momo,204
2024-08-07,ice_cream,Ice Cream,75
2024-08-08,veg_biryani,Veg Biryani,140
2024-08-08,fish_curry_rice,Fish Curry Rice,73
2024-08-08,luchi_aloo,Luchi Aloo,168
2024-08-08,ghugni,Ghugni,90
2024-08-08,maggi,Maggi,174
2024-08-08,tea_biscuit,Tea Biscuit,147
2024-08-08,chicken_roll,Chicken Roll,199
2024-08-08,egg_roll,Egg Roll,184
2024-08-08,veg_momo,Veg Momo,68
2024-08-08,ice_cream,Ice Cream,85
2024-08-09,veg_biryani,Veg Biryani,237
2024-08-09,fish_curry_rice,Fish Curry Rice,160
2024-08-09,luchi_aloo,Luchi Aloo,164
2024-08-09,ghugni,Ghugni,83
2024-08-09,maggi,Maggi,232
2024-08-09,tea_biscuit,Tea Biscuit,92
2024-08-09,chicken_roll,Chicken Roll,131
2024-08-09,egg_roll,Egg Roll,160
2024-08-09,veg_momo,Veg Momo,141
2024-08-09,ice_cream,Ice Cream,79
2024-08-10,veg_biryani,Veg Biryani,102
2024-08-10,fish_curry_rice,Fish Curry Rice,121
2024-08-10,luchi_aloo,Luchi Aloo,85
2024-08-10,ghugni,Ghugni,23
2024-08-10,maggi,Maggi,78
2024-08-10,tea_biscuit,Tea Biscuit,73
2024-08-10,chicken_roll,Chicken Roll,64
2024-08-10,egg_roll,Egg Roll,99
2024-08-10,veg_momo,Veg Momo,84
2024-08-10,ice_cream,Ice Cream,19
2024-08-11,veg_biryani,Veg Biryani,28
2024-08-11,fish_curry_rice,Fish Curry Rice,51
2024-08-11,luchi_aloo,Luchi Aloo,23
2024-08-11,ghugni,Ghugni,90
2024-08-11,maggi,Maggi,45
2024-08-11,tea_biscuit,Tea Biscuit,61
2024-08-11,chicken_roll,Chicken Roll,80
2024-08-11,egg_roll,Egg Roll,69
2024-08-11,veg_momo,Veg Momo,46
2024-08-11,ice_cream,Ice Cream,0
2024-08-12,veg_biryani,Veg Biryani,246
2024-08-12,fish_curry_rice,Fish Curry Rice,196
2024-08-12,luchi_aloo,Luchi Aloo,178
2024-08-12,ghugni,Ghugni,60
2024-08-12,maggi,Maggi,146
2024-08-12,tea_biscuit,Tea Biscuit,177
2024-08-12,chicken_roll,Chicken Roll,77
2024-08-12,egg_roll,Egg Roll,89
2024-08-12,veg_momo,Veg Momo,80
2024-08-12,ice_cream,Ice Cream,82
2024-08-13,veg_biryani,Veg Biryani,68
2024-08-13,fish_curry_rice,Fish Curry Rice,228
2024-08-13,luchi_aloo,Luchi Aloo,67
2024-08-13,ghugni,Ghugni,77
2024-08-13,maggi,Maggi,293
2024-08-13,tea_biscuit,Tea Biscuit,201
2024-08-13,chicken_roll,Chicken Roll,61
2024-08-13,egg_roll,Egg Roll,141
2024-08-13,veg_momo,Veg Momo,81
2024-08-13,ice_cream,Ice Cream,72
2024-08-14,veg_biryani,Veg Biryani,210
2024-08-14,fish_curry_rice,Fish Curry Rice,114
2024-08-14,luchi_aloo,Luchi Aloo,59
2024-08-14,ghugni,Ghugni,85
2024-08-14,maggi,Maggi,212
2024-08-14,tea_biscuit,Tea Biscuit,210
2024-08-14,chicken_roll,Chicken Roll,63
2024-08-14,egg_roll,Egg Roll,58
2024-08-14,veg_momo,Veg Momo,119
2024-08-14,ice_cream,Ice Cream,107
2024-08-15,veg_biryani,Veg Biryani,150
2024-08-15,fish_curry_rice,Fish Curry Rice,226
2024-08-15,luchi_aloo,Luchi Aloo,167
2024-08-15,ghugni,Ghugni,56
2024-08-15,maggi,Maggi,104
2024-08-15,tea_biscuit,Tea Biscuit,107
2024-08-15,chicken_roll,Chicken Roll,78
2024-08-15,egg_roll,Egg Roll,197
2024-08-15,veg_momo,Veg Momo,102
2024-08-15,ice_cream,Ice Cream,62
2024-08-16,veg_biryani,Veg Biryani,125
2024-08-16,fish_curry_rice,Fish Curry Rice,186
2024-08-16,luchi_aloo,Luchi Aloo,37
2024-08-16,ghugni,Ghugni,106
2024-08-16,maggi,Maggi,282
2024-08-16,tea_biscuit,Tea Biscuit,105
2024-08-16,chicken_roll,Chicken Roll,45
2024-08-16,egg_roll,Egg Roll,164
2024-08-16,veg_momo,Veg Momo,117
2024-08-16,ice_cream,Ice Cream,67
2024-08-17,veg_biryani,Veg Biryani,104
2024-08-17,fish_curry_rice,Fish Curry Rice,52
2024-08-17,luchi_aloo,Luchi Aloo,87
2024-08-17,ghugni,Ghugni,49
2024-08-17,maggi,Maggi,94
2024-08-17,tea_biscuit,Tea Biscuit,41
2024-08-17,chicken_roll,Chicken Roll,50
2024-08-17,egg_roll,Egg Roll,109
2024-08-17,veg_momo,Veg Momo,51
2024-08-17,ice_cream,Ice Cream,60
2024-08-18,veg_biryani,Veg Biryani,100
2024-08-18,fish_curry_rice,Fish Curry Rice,66
2024-08-18,luchi_aloo,Luchi Aloo,61
2024-08-18,ghugni,Ghugni,63
2024-08-18,maggi,Maggi,105
2024-08-18,tea_biscuit,Tea Biscuit,0
2024-08-18,chicken_roll,Chicken Roll,88
2024-08-18,egg_roll,Egg Roll,52
2024-08-18,veg_momo,Veg Momo,56
2024-08-18,ice_cream,Ice Cream,65
2024-08-19,veg_biryani,Veg Biryani,152
2024-08-19,fish_curry_rice,Fish Curry Rice,108
2024-08-19,luchi_aloo,Luchi Aloo,183
2024-08-19,ghugni,Ghugni,105
2024-08-19,maggi,Maggi,239
2024-08-19,tea_biscuit,Tea Biscuit,99
2024-08-19,chicken_roll,Chicken Roll,65
2024-08-19,egg_roll,Egg Roll,116
2024-08-19,veg_momo,Veg Momo,70
2024-08-19,ice_cream,Ice Cream,100
2024-08-20,veg_biryani,Veg Biryani,113
2024-08-20,fish_curry_rice,Fish Curry Rice,91
2024-08-20,luchi_aloo,Luchi Aloo,108
2024-08-20,ghugni,Ghugni,92
2024-08-20,maggi,Maggi,130
2024-08-20,tea_biscuit,Tea Biscuit,155
2024-08-20,chicken_roll,Chicken Roll,257
2024-08-20,egg_roll,Egg Roll,80
2024-08-20,veg_momo,Veg Momo,134
2024-08-20,ice_cream,Ice Cream,37
2024-08-21,veg_biryani,Veg Biryani,208
2024-08-21,fish_curry_rice,Fish Curry Rice,99
2024-08-21,luchi_aloo,Luchi Aloo,69
2024-08-21,ghugni,Ghugni,77
2024-08-21,maggi,Maggi,258
2024-08-21,tea_biscuit,Tea Biscuit,77
2024-08-21,chicken_roll,Chicken Roll,184
2024-08-21,egg_roll,Egg Roll,187
2024-08-21,veg_momo,Veg Momo,183
2024-08-21,ice_cream,Ice Cream,127
2024-08-22,veg_biryani,Veg Biryani,252
2024-08-22,fish_curry_rice,Fish Curry Rice,195
2024-08-22,luchi_aloo,Luchi Aloo,70
2024-08-22,ghugni,Ghugni,72
2024-08-22,maggi,Maggi,321
2024-08-22,tea_biscuit,Tea Biscuit,234
2024-08-22,chicken_roll,Chicken Roll,70
2024-08-22,egg_roll,Egg Roll,123
2024-08-22,veg_momo,Veg Momo,88
2024-08-22,ice_cream,Ice Cream,59
2024-08-23,veg_biryani,Veg Biryani,95
2024-08-23,fish_curry_rice,Fish Curry Rice,130
2024-08-23,luchi_aloo,Luchi Aloo,170
2024-08-23,ghugni,Ghugni,157
2024-08-23,maggi,Maggi,228
2024-08-23,tea_biscuit,Tea Biscuit,282
2024-08-23,chicken_roll,Chicken Roll,94
2024-08-23,egg_roll,Egg Roll,23
2024-08-23,veg_momo,Veg Momo,108
2024-08-23,ice_cream,Ice Cream,26
2024-08-24,veg_biryani,Veg Biryani,66
2024-08-24,fish_curry_rice,Fish Curry Rice,79
2024-08-24,luchi_aloo,Luchi Aloo,45
2024-08-24,ghugni,Ghugni,25
2024-08-24,maggi,Maggi,80
2024-08-24,tea_biscuit,Tea Biscuit,21
2024-08-24,chicken_roll,Chicken Roll,14
2024-08-24,egg_roll,Egg Roll,81
2024-08-24,veg_momo,Veg Momo,103
2024-08-24,ice_cream,Ice Cream,21
2024-08-25,veg_biryani,Veg Biryani,16
2024-08-25,fish_curry_rice,Fish Curry Rice,95
2024-08-25,luchi_aloo,Luchi Aloo,42
2024-08-25,ghugni,Ghugni,21
2024-08-25,maggi,Maggi,99
2024-08-25,tea_biscuit,Tea Biscuit,62
2024-08-25,chicken_roll,Chicken Roll,46
2024-08-25,egg_roll,Egg Roll,5
2024-08-25,veg_momo,Veg Momo,40
2024-08-25,ice_cream,Ice Cream,5
2024-08-26,veg_biryani,Veg Biryani,103
2024-08-26,fish_curry_rice,Fish Curry Rice,213
2024-08-26,luchi_aloo,Luchi Aloo,72
2024-08-26,ghugni,Ghugni,141
2024-08-26,maggi,Maggi,131
2024-08-26,tea_biscuit,Tea Biscuit,251
2024-08-26,chicken_roll,Chicken Roll,76
2024-08-26,egg_roll,Egg Roll,135
2024-08-26,veg_momo,Veg Momo,77
2024-08-26,ice_cream,Ice Cream,69
2024-08-27,veg_biryani,Veg Biryani,138
2024-08-27,fish_curry_rice,Fish Curry Rice,200
2024-08-27,luchi_aloo,Luchi Aloo,75
2024-08-27,ghugni,Ghugni,159
2024-08-27,maggi,Maggi,230
2024-08-27,tea_biscuit,Tea Biscuit,107
2024-08-27,chicken_roll,Chicken Roll,65
2024-08-27,egg_roll,Egg Roll,101
2024-08-27,veg_momo,Veg Momo,99
2024-08-27,ice_cream,Ice Cream,99
2024-08-28,veg_biryani,Veg Biryani,97
2024-08-28,fish_curry_rice,Fish Curry Rice,61
2024-08-28,luchi_aloo,Luchi Aloo,113
2024-08-28,ghugni,Ghugni,54
2024-08-28,maggi,Maggi,198
2024-08-28,tea_biscuit,Tea Biscuit,161
2024-08-28,chicken_roll,Chicken Roll,136
2024-08-28,egg_roll,Egg Roll,44
2024-08-28,veg_momo,Veg Momo,139
2024-08-28,ice_cream,Ice Cream,108
2024-08-29,veg_biryani,Veg Biryani,142
2024-08-29,fish_curry_rice,Fish Curry Rice,91
2024-08-29,luchi_aloo,Luchi Aloo,149
2024-08-29,ghugni,Ghugni,121
2024-08-29,maggi,Maggi,174
2024-08-29,tea_biscuit,Tea Biscuit,171
2024-08-29,chicken_roll,Chicken Roll,46
2024-08-29,egg_roll,Egg Roll,150
2024-08-29,veg_momo,Veg Momo,137
2024-08-29,ice_cream,Ice Cream,123
2024-08-30,veg_biryani,Veg Biryani,49
2024-08-30,fish_curry_rice,Fish Curry Rice,164
2024-08-30,luchi_aloo,Luchi Aloo,174
2024-08-30,ghugni,Ghugni,120
2024-08-30,maggi,Maggi,255
2024-08-30,tea_biscuit,Tea Biscuit,257
2024-08-30,chicken_roll,Chicken Roll,49
2024-08-30,egg_roll,Egg Roll,189
2024-08-30,veg_momo,Veg Momo,138
2024-08-30,ice_cream,Ice Cream,101
2024-08-31,veg_biryani,Veg Biryani,50
2024-08-31,fish_curry_rice,Fish Curry Rice,101
2024-08-31,luchi_aloo,Luchi Aloo,57
2024-08-31,ghugni,Ghugni,37
2024-08-31,maggi,Maggi,20
2024-08-31,tea_biscuit,Tea Biscuit,70
2024-08-31,chicken_roll,Chicken Roll,69
2024-08-31,egg_roll,Egg Roll,100
2024-08-31,veg_momo,Veg Momo,102
2024-08-31,ice_cream,Ice Cream,42
2024-09-01,veg_biryani,Veg Biryani,69
2024-09-01,fish_curry_rice,Fish Curry Rice,85
2024-09-01,luchi_aloo,Luchi Aloo,68
2024-09-01,ghugni,Ghugni,41
2024-09-01,maggi,Maggi,60
2024-09-01,tea_biscuit,Tea Biscuit,100
2024-09-01,chicken_roll,Chicken Roll,0
2024-09-01,egg_roll,Egg Roll,126
2024-09-01,veg_momo,Veg Momo,33
2024-09-01,ice_cream,Ice Cream,11
2024-09-02,veg_biryani,Veg Biryani,57
2024-09-02,fish_curry_rice,Fish Curry Rice,206
2024-09-02,luchi_aloo,Luchi Aloo,82
2024-09-02,ghugni,Ghugni,60
2024-09-02,maggi,Maggi,115
2024-09-02,tea_biscuit,Tea Biscuit,128
2024-09-02,chicken_roll,Chicken Roll,183
2024-09-02,egg_roll,Egg Roll,190
2024-09-02,veg_momo,Veg Momo,136
2024-09-02,ice_cream,Ice Cream,114
2024-09-03,veg_biryani,Veg Biryani,78
2024-09-03,fish_curry_rice,Fish Curry Rice,154
2024-09-03,luchi_aloo,Luchi Aloo,190
2024-09-03,ghugni,Ghugni,107
2024-09-03,maggi,Maggi,232
2024-09-03,tea_biscuit,Tea Biscuit,120
2024-09-03,chicken_roll,Chicken Roll,235
2024-09-03,egg_roll,Egg Roll,119
2024-09-03,veg_momo,Veg Momo,160
2024-09-03,ice_cream,Ice Cream,29
2024-09-04,veg_biryani,Veg Biryani,107
2024-09-04,fish_curry_rice,Fish Curry Rice,60
2024-09-04,luchi_aloo,Luchi Aloo,153
2024-09-04,ghugni,Ghugni,61
2024-09-04,maggi,Maggi,100
2024-09-04,tea_biscuit,Tea Biscuit,42
2024-09-04,chicken_roll,Chicken Roll,79
2024-09-04,egg_roll,Egg Roll,70
2024-09-04,veg_momo,Veg Momo,87
2024-09-04,ice_cream,Ice Cream,82
2024-09-05,veg_biryani,Veg Biryani,163
2024-09-05,fish_curry_rice,Fish Curry Rice,245
2024-09-05,luchi_aloo,Luchi Aloo,111
2024-09-05,ghugni,Ghugni,150
2024-09-05,maggi,Maggi,94
2024-09-05,tea_biscuit,Tea Biscuit,105
2024-09-05,chicken_roll,Chicken Roll,139
2024-09-05,egg_roll,Egg Roll,62
2024-09-05,veg_momo,Veg Momo,190
2024-09-05,ice_cream,Ice Cream,72
2024-09-06,veg_biryani,Veg Biryani,187
2024-09-06,fish_curry_rice,Fish Curry Rice,213
2024-09-06,luchi_aloo,Luchi Aloo,146
2024-09-06,ghugni,Ghugni,105
2024-09-06,maggi,Maggi,136
2024-09-06,tea_biscuit,Tea Biscuit,96
2024-09-06,chicken_roll,Chicken Roll,131
2024-09-06,egg_roll,Egg Roll,122
2024-09-06,veg_momo,Veg Momo,102
2024-09-06,ice_cream,Ice Cream,131
2024-09-07,veg_biryani,Veg Biryani,44
2024-09-07,fish_curry_rice,Fish Curry Rice,55
2024-09-07,luchi_aloo,Luchi Aloo,28
2024-09-07,ghugni,Ghugni,67
2024-09-07,maggi,Maggi,63
2024-09-07,tea_biscuit,Tea Biscuit,123
2024-09-07,chicken_roll,Chicken Roll,61
2024-09-07,egg_roll,Egg Roll,81
2024-09-07,veg_momo,Veg Momo,0
2024-09-07,ice_cream,Ice Cream,14
2024-09-08,veg_biryani,Veg Biryani,17
2024-09-08,fish_curry_rice,Fish Curry Rice,23
2024-09-08,luchi_aloo,Luchi Aloo,87
2024-09-08,ghugni,Ghugni,38
2024-09-08,maggi,Maggi,125
2024-09-08,tea_biscuit,Tea Biscuit,29
2024-09-08,chicken_roll,Chicken Roll,101
2024-09-08,egg_roll,Egg Roll,33
2024-09-08,veg_momo,Veg Momo,75
2024-09-08,ice_cream,Ice Cream,13
2024-09-09,veg_biryani,Veg Biryani,236
2024-09-09,fish_curry_rice,Fish Curry Rice,64
2024-09-09,luchi_aloo,Luchi Aloo,56
2024-09-09,ghugni,Ghugni,165
2024-09-09,maggi,Maggi,246
2024-09-09,tea_biscuit,Tea Biscuit,124
2024-09-09,chicken_roll,Chicken Roll,172
2024-09-09,egg_roll,Egg Roll,144
2024-09-09,veg_momo,Veg Momo,67
2024-09-09,ice_cream,Ice Cream,67
2024-09-10,veg_biryani,Veg Biryani,40
2024-09-10,fish_curry_rice,Fish Curry Rice,54
2024-09-10,luchi_aloo,Luchi Aloo,38
2024-09-10,ghugni,Ghugni,130
2024-09-10,maggi,Maggi,228
2024-09-10,tea_biscuit,Tea Biscuit,136
2024-09-10,chicken_roll,Chicken Roll,112
2024-09-10,egg_roll,Egg Roll,129
2024-09-10,veg_momo,Veg Momo,93
2024-09-10,ice_cream,Ice Cream,101
2024-09-11,veg_biryani,Veg Biryani,56
2024-09-11,fish_curry_rice,Fish Curry Rice,214
2024-09-11,luchi_aloo,Luchi Aloo,96
2024-09-11,ghugni,Ghugni,144
2024-09-11,maggi,Maggi,120
2024-09-11,tea_biscuit,Tea Biscuit,116
2024-09-11,chicken_roll,Chicken Roll,180
2024-09-11,egg_roll,Egg Roll,103
2024-09-11,veg_momo,Veg Momo,125
2024-09-11,ice_cream,Ice Cream,103
2024-09-12,veg_biryani,Veg Biryani,126
2024-09-12,fish_curry_rice,Fish Curry Rice,112
2024-09-12,luchi_aloo,Luchi Aloo,96
2024-09-12,ghugni,Ghugni,82
2024-09-12,maggi,Maggi,223
2024-09-12,tea_biscuit,Tea Biscuit,140
2024-09-12,chicken_roll,Chicken Roll,167
2024-09-12,egg_roll,Egg Roll,61
2024-09-12,veg_momo,Veg Momo,6
2024-09-12,ice_cream,Ice Cream,47
2024-09-13,veg_biryani,Veg Biryani,190
2024-09-13,fish_curry_rice,Fish Curry Rice,125
2024-09-13,luchi_aloo,Luchi Aloo,96
2024-09-13,ghugni,Ghugni,134
2024-09-13,maggi,Maggi,108
2024-09-13,tea_biscuit,Tea Biscuit,114
2024-09-13,chicken_roll,Chicken Roll,135
2024-09-13,egg_roll,Egg Roll,223
2024-09-13,veg_momo,Veg Momo,86
2024-09-13,ice_cream,Ice Cream,158
2024-09-14,veg_biryani,Veg Biryani,52
2024-09-14,fish_curry_rice,Fish Curry Rice,52
2024-09-14,luchi_aloo,Luchi Aloo,65
2024-09-14,ghugni,Ghugni,50
